Site,snp_ID,Slope,SE,ENV,Type
1,CE10_chr6_56508510,0.9847892053125648,0.7023610101080473,MAT,obs
1,CE10_chr6_56508903,0.7763027101012119,0.6894059226701358,MAT,obs
1,CE10_chr6_56508971,0.9475425192117118,0.6980260338671186,MAT,obs
1,CE10_chr6_56509115,-1.5755986527381864e-9,41429.244869813374,MAT,obs
1,CE10_chr6_56509130,1.0687654923419523,0.7144517875094006,MAT,obs
1,CE10_chr6_60718601,0.8180873938632518,1.0121254376642772,MAT,obs
1,CE10_chr7_11015414,-0.017057633583946012,0.6556438848132188,MAT,obs
1,CE10_chr7_11303734,-0.243266588336039,0.9052678363935307,MAT,obs
1,CE10_chr7_18760873,0.5282441594701743,0.7692507419172248,MAT,obs
1,CE10_chr7_23731913,-1.5755986527381864e-9,41429.244869813374,MAT,obs
1,CE10_chr7_28948567,0.7896558988649685,1.7921116860153972,MAT,obs
1,CE10_chr7_30318081,0.6597636234987104,1.3116099128317047,MAT,obs
1,CE10_chr7_30318160,0.3062513425519733,1.3682386958108892,MAT,obs
1,CE10_chr7_40848773,2.2001218966949415e-13,1.0540923568218092,MAT,obs
1,CE10_chr8_4027355,1.17833822410698,1.479657517891128,MAT,obs
1,CE10_chr8_4030884,42.87017025484758,51221.847428401714,MAT,obs
1,CE10_chr8_47308615,0.31608680725558663,0.7466247846068447,MAT,obs
1,CE10_chr8_47310324,-0.8721957733136655,1.3543054607044638,MAT,obs
1,CE10_chr8_47310455,41.52125091776163,51702.69230927353,MAT,obs
1,CE10_chr8_47752251,-1.5755986527381864e-9,41429.244869813374,MAT,obs
1,CE10_chr1_721069,-45.243641197432694,49558.520487600515,MAP,obs
1,CE10_chr1_2597178,-0.5434590611615101,0.8300066756081642,MAP,obs
1,CE10_chr1_12171428,-1.872695558202531,1.0629763126102072,MAP,obs
1,CE10_chr1_32671779,1.1974443706295372,1.7631160327138231,MAP,obs
1,CE10_chr1_36931762,NA,NA,MAP,obs
1,CE10_chr1_36935204,-0.12067592176442131,2.0874252522036554,MAP,obs
1,CE10_chr1_36936794,39.76773806259949,51976.05922159331,MAP,obs
1,CE10_chr1_36941008,41.52125091776163,51702.69230927353,MAP,obs
1,CE10_chr1_37374277,1.8576793843488455,1.8031371495926896,MAP,obs
1,CE10_chr1_38800054,0.7535830063716492,1.3741676869822308,MAP,obs
1,CE10_chr1_38801440,-0.8911435594514833,0.9894935748905841,MAP,obs
1,CE10_chr1_38804192,-1.1747545993423223,2.135355378331076,MAP,obs
1,CE10_chr1_38806913,0.41130663149715485,0.6491733958381292,MAP,obs
1,CE10_chr1_38809381,0.31660947110753873,0.9631046379782029,MAP,obs
1,CE10_chr1_38809930,0.1919006011502221,0.9495140667682589,MAP,obs
1,CE10_chr1_38814297,-1.1747545993423223,2.135355378331076,MAP,obs
1,CE10_chr1_38819336,-1.1747545993423223,2.135355378331076,MAP,obs
1,CE10_chr1_38824853,0.3645369017079399,0.9901922046418296,MAP,obs
1,CE10_chr1_38825189,-1.5755986527381864e-9,41429.244869813374,MAP,obs
1,CE10_chr1_41599144,0.5181843187796065,0.7553235808561125,MAP,obs
1,CE10_chr2_9752514,-0.2849570562959734,0.6484063000926193,MAP,obs
1,CE10_chr2_18599218,0.2477944799374433,0.8193185046107908,MAP,obs
1,CE10_chr2_18602600,0.3690564609143768,0.855152709966648,MAP,obs
1,CE10_chr2_18767948,-0.7689375161509511,0.7987222151458157,MAP,obs
1,CE10_chr2_18992699,0.8586570279312413,0.7650331304404749,MAP,obs
1,CE10_chr2_37365683,0.8360510425506942,0.8112436846195934,MAP,obs
1,CE10_chr2_40551025,-1.5755986527381864e-9,41429.244869813374,MAP,obs
1,CE10_chr2_41154260,-0.499555277738703,0.6549427244959194,MAP,obs
1,CE10_chr2_44839490,-0.6124025722101465,1.9274031739813706,MAP,obs
1,CE10_chr2_51394314,-1.0064161612997518,0.9036772809259122,MAP,obs
1,CE10_chr2_51807255,13.97108709630194,16065.381066165592,MAP,obs
1,CE10_chr2_51899790,-0.10112894688592694,0.8665301355623419,MAP,obs
1,CE10_chr2_53118124,-0.19483959243432528,0.6999751107630594,MAP,obs
1,CE10_chr3_10785844,-1.5755986527381864e-9,41429.244869813374,MAP,obs
1,CE10_chr3_17147449,-1.5755986527381864e-9,41429.244869813374,MAP,obs
1,CE10_chr3_18134809,39.76773806259949,51976.05922159331,MAP,obs
1,CE10_chr3_21030630,40.01618204350344,51951.60638935225,MAP,obs
1,CE10_chr3_23041587,-1.5755986527381864e-9,41429.244869813374,MAP,obs
1,CE10_chr3_24257330,-1.5755986527381864e-9,41429.244869813374,MAP,obs
1,CE10_chr3_34939821,1.3584243648996766,1.1004190907076536,MAP,obs
1,CE10_chr3_34946312,0.572619813591727,1.1031181802147338,MAP,obs
1,CE10_chr3_34946478,-1.5755986527381864e-9,41429.244869813374,MAP,obs
1,CE10_chr3_43609876,42.87017025484758,51221.847428401714,MAP,obs
1,CE10_chr3_49430352,0.28458005139564757,0.9307474889940225,MAP,obs
1,CE10_chr3_49435851,-1.5755986527381864e-9,41429.244869813374,MAP,obs
1,CE10_chr4_4248913,-0.1898884517686998,0.6874933883520473,MAP,obs
1,CE10_chr4_7333178,-1.5755986527381864e-9,41429.244869813374,MAP,obs
1,CE10_chr4_24470715,-1.2183856913476413e-14,37458.74838559936,MAP,obs
1,CE10_chr4_29957256,-1.1974443725912218,1.7631250540620744,MAP,obs
1,CE10_chr4_37286264,0.48492907182475603,0.8599942605737667,MAP,obs
1,CE10_chr5_7696347,0.5692941254866755,0.8201080913323706,MAP,obs
1,CE10_chr5_11180046,0.8740100872413565,1.1183718999264982,MAP,obs
1,CE10_chr5_41935975,-0.31956078931490944,0.6407421072871555,MAP,obs
1,CE10_chr5_45891576,0.30229463657224964,0.9056530024761791,MAP,obs
1,CE10_chr5_47349886,NA,NA,MAP,obs
1,CE10_chr6_297348,9.025498802895332e-15,41429.22030364447,MAP,obs
1,CE10_chr6_1663400,0.8424538896926612,1.2965174016915426,MAP,obs
1,CE10_chr6_2638799,0.09530454163585231,0.6907878988698746,MAP,obs
1,CE10_chr6_2959667,-0.2634746708727265,1.5507712924516737,MAP,obs
1,CE10_chr6_5667682,0.5516666903739555,1.324892925585556,MAP,obs
1,CE10_chr6_29859239,0,0.9428090415820052,MAP,obs
1,CE10_chr6_52689242,9.025498802895332e-15,41429.22030364447,MAP,obs
1,CE10_chr6_53400520,-0.7607280058267947,0.876067111260465,MAP,obs
1,CE10_chr6_54469590,0.6256161435360332,0.7037763860833155,MAP,obs
1,CE10_chr6_54470076,-0.24947572916066765,0.6810923076464765,MAP,obs
1,CE10_chr6_54470821,2.7010064867177644e-13,1.7616584803920952,MAP,obs
1,CE10_chr6_54471378,0.7363125747238878,0.737254113090225,MAP,obs
1,CE10_chr6_54471431,0.4456026116059578,0.7417166620180248,MAP,obs
1,CE10_chr6_54473473,0.005219077857622704,0.9066148201762187,MAP,obs
1,CE10_chr6_54473683,0.07183942363972506,0.9159197377755689,MAP,obs
1,CE10_chr6_54473729,0.30778444873178606,0.8898710721312919,MAP,obs
1,CE10_chr6_54476287,0.7896558988649685,1.7921116860153972,MAP,obs
1,CE10_chr6_54477127,0.06368607955774898,0.6517859584631108,MAP,obs
1,CE10_chr6_56542670,0.1287820229620514,1.1366381236622254,MAP,obs
1,CE10_chr6_58952579,-0.2634746708727265,1.5507712924516737,MAP,obs
1,CE10_chr7_982905,0.3084804446815972,1.0071383151333448,MAP,obs
1,CE10_chr7_2535310,42.1791955081362,51509.17281207141,MAP,obs
1,CE10_chr7_2535959,40.01618204350344,51951.60638935225,MAP,obs
1,CE10_chr7_2536471,42.1791955081362,51509.17281207141,MAP,obs
1,CE10_chr7_2542296,-0.06225007698563934,0.6343915735568885,MAP,obs
1,CE10_chr7_9883449,0.5058101874896718,0.7806184109446199,MAP,obs
1,CE10_chr7_15769730,1.3280563367606788,1.7635842935085024,MAP,obs
1,CE10_chr7_30609338,0.5516666903739555,1.324892925585556,MAP,obs
1,CE10_chr7_30652811,0.5516666903739555,1.324892925585556,MAP,obs
1,CE10_chr7_39808984,3.128243758891825,3.492989807803534,MAP,obs
1,CE10_chr7_41247518,-0.010192881764281321,0.8446919943633681,MAP,obs
1,CE10_chr7_41247693,0.18035613668512188,0.8398444763554609,MAP,obs
1,CE10_chr7_41247812,0.21807724292169456,0.802601144768093,MAP,obs
1,CE10_chr7_41247828,0.5494693602920366,0.8578793088186173,MAP,obs
1,CE10_chr7_41248031,0.25903022643167367,0.8345898529840529,MAP,obs
1,CE10_chr7_41248137,-1.5755986527381864e-9,41429.244869813374,MAP,obs
1,CE10_chr7_41248301,0.12867984812998198,0.8335897434366433,MAP,obs
1,CE10_chr7_41248417,0.8621836911898437,0.9027032162918736,MAP,obs
1,CE10_chr7_41251230,-0.11067462859389235,0.6691560824788518,MAP,obs
1,CE10_chr7_41251302,-0.08246566723654833,0.6555870222540312,MAP,obs
1,CE10_chr7_41251950,-0.20805630320387672,0.6864522829970741,MAP,obs
1,CE10_chr7_41251977,-0.28279871572887016,0.6843790454462007,MAP,obs
1,CE10_chr7_41252172,-0.14716168618209277,0.6889042546254306,MAP,obs
1,CE10_chr7_41253054,-0.7530447169824122,0.7017518222999594,MAP,obs
1,CE10_chr7_41253107,-0.48450827755886877,0.6847023101531907,MAP,obs
1,CE10_chr7_41253384,-0.44477316939794204,0.7037450319083953,MAP,obs
1,CE10_chr7_41253864,-0.14120394683933848,0.7080446485803332,MAP,obs
1,CE10_chr7_41253902,-0.028280709476309313,0.6847785397552578,MAP,obs
1,CE10_chr7_41253948,-0.07519499796514093,0.6851591508711736,MAP,obs
1,CE10_chr7_41254051,-0.17316938877047225,0.6843639183508061,MAP,obs
1,CE10_chr7_41265016,-0.2892530972241252,0.7126639695400312,MAP,obs
1,CE10_chr7_41265797,-0.38497081657622484,0.7134480039120181,MAP,obs
1,CE10_chr7_41265985,-0.19232916182689136,0.6590282708670313,MAP,obs
1,CE10_chr7_41266351,-0.547874588520366,0.6993013727016377,MAP,obs
1,CE10_chr7_41266369,-0.4590766177755379,0.6984210959209887,MAP,obs
1,CE10_chr7_41266405,-0.7800504795081491,0.7603877872851356,MAP,obs
1,CE10_chr7_41267041,-0.16463426096891276,0.7009298128380967,MAP,obs
1,CE10_chr7_41267668,-1.5755986527381864e-9,41429.244869813374,MAP,obs
1,CE10_chr7_41267688,-0.4319463971587585,0.7026453681100772,MAP,obs
1,CE10_chr7_41267709,-0.4457752111445511,0.7052060903474122,MAP,obs
1,CE10_chr7_41267789,-0.2752438175206286,0.6913512891757583,MAP,obs
1,CE10_chr7_41271416,-0.2908562331370865,0.680284472239768,MAP,obs
1,CE10_chr8_355269,0.23913965380595492,0.6946125844547775,MAP,obs
1,CE10_chr8_1059020,-1.1747545993423223,2.135355378331076,MAP,obs
1,CE10_chr8_1300847,1.1747545993422244,2.1353553783305417,MAP,obs
1,CE10_chr8_2514047,-0.42071829543733935,1.227548383204358,MAP,obs
1,CE10_chr8_3157148,-1.5755986527381864e-9,41429.244869813374,MAP,obs
1,CE10_chr8_4186577,0.1553089637761277,0.63761043318678,MAP,obs
1,CE10_chr8_5415315,9.025498802895332e-15,41429.22030364447,MAP,obs
1,CE10_chr8_10079268,-0.057532740677805956,0.7302786045340218,MAP,obs
1,CE10_chr8_15704151,-0.5516666903742198,1.324892925585193,MAP,obs
1,CE10_chr8_17188251,0.3790424247504991,0.6829884277080808,MAP,obs
1,CE10_chr8_17188313,-0.3532390552234876,0.7751701994533222,MAP,obs
1,CE10_chr8_17188324,0.17329779693337688,0.7351315428292885,MAP,obs
1,CE10_chr8_17192744,-0.05525271602157638,0.6814131470186432,MAP,obs
1,CE10_chr8_17194108,-0.19510394454227778,0.7584664284897967,MAP,obs
1,CE10_chr8_17195963,-0.23540706934732697,0.7264587665702085,MAP,obs
1,CE10_chr8_40341188,0.45833782396042605,1.426102611962742,MAP,obs
1,CE10_chr8_47952724,-1.5755986527381864e-9,41429.244869813374,MAP,obs
1,CE10_chr1_2508598,-0.026183191350794003,0.6865470721199344,PAS,obs
1,CE10_chr1_3437991,-1.5755986527381864e-9,41429.244869813374,PAS,obs
1,CE10_chr1_3438300,0.45273892526609594,1.1505550397763724,PAS,obs
1,CE10_chr1_3438331,-1.5755986527381864e-9,41429.244869813374,PAS,obs
1,CE10_chr1_3439025,0.8246173981559269,1.2976031128052554,PAS,obs
1,CE10_chr1_3439906,0.6584338906128401,1.2085279779937486,PAS,obs
1,CE10_chr2_3414129,0.13613632565502023,0.8432594915964681,PAS,obs
1,CE10_chr2_3437593,0.9885010669015499,1.1881570626617324,PAS,obs
1,CE10_chr2_9465532,-0.47914075937860623,0.7014801597545398,PAS,obs
1,CE10_chr2_9466627,0.27148947131758355,0.6763815152163971,PAS,obs
1,CE10_chr2_9622868,-0.28973945377338756,0.9983538952896885,PAS,obs
1,CE10_chr2_15169455,-1.5755986527381864e-9,41429.244869813374,PAS,obs
1,CE10_chr2_19078421,-40.29989093128141,51919.24037674651,PAS,obs
1,CE10_chr2_19138768,-1.5755986527381864e-9,41429.244869813374,PAS,obs
1,CE10_chr2_19259085,-0.20662863862562178,1.9371044801066093,PAS,obs
1,CE10_chr2_42519561,-39.546754455785816,51995.13347377572,PAS,obs
1,CE10_chr2_44534506,-41.258813094250755,51762.50731591888,PAS,obs
1,CE10_chr2_51313516,0.2585563692096152,0.7669210326689104,PAS,obs
1,CE10_chr2_51809393,0.8700787687438998,0.992555207886113,PAS,obs
1,CE10_chr3_4175533,-1.2037649294874306,0.9322106236439945,PAS,obs
1,CE10_chr3_4176104,-1.093585364876668,0.8631643976023933,PAS,obs
1,CE10_chr3_5816418,-0.0222040649507359,0.6367841249756837,PAS,obs
1,CE10_chr3_22412443,9.025498802895332e-15,41429.22030364447,PAS,obs
1,CE10_chr3_45067697,-1.5755986527381864e-9,41429.244869813374,PAS,obs
1,CE10_chr3_49436832,-0.21919547606172637,1.1521363472919084,PAS,obs
1,CE10_chr4_9346880,40.63054669927293,51874.4484380675,PAS,obs
1,CE10_chr4_12867448,0.7873751992440828,0.6842716743025601,PAS,obs
1,CE10_chr4_14590288,-0.18075982947358457,0.7213276843683518,PAS,obs
1,CE10_chr4_14591969,-0.17778707362455815,0.765773629958313,PAS,obs
1,CE10_chr4_14594434,0.03948697566306143,0.735483344748915,PAS,obs
1,CE10_chr4_14596013,-0.0054494348717468236,0.7564345659774747,PAS,obs
1,CE10_chr4_30829346,0.574738694621723,0.6560497594802484,PAS,obs
1,CE10_chr4_47524457,0.475346253190917,0.9781699837538245,PAS,obs
1,CE10_chr4_47524891,-0.22757881693524987,0.8379924731096028,PAS,obs
1,CE10_chr4_47525002,-0.03218203602966252,0.6432967972687695,PAS,obs
1,CE10_chr4_47525958,0.15093309607125852,0.6426377195429039,PAS,obs
1,CE10_chr4_47526264,-0.12652882616189268,0.6352225414642951,PAS,obs
1,CE10_chr4_47526514,-0.4541262004181255,0.6519661595226474,PAS,obs
1,CE10_chr4_47526563,-0.9290957371677887,0.6946134466795886,PAS,obs
1,CE10_chr4_47526634,-0.18799566084918537,0.6508845374800784,PAS,obs
1,CE10_chr4_47526697,-0.8359360317076974,0.6811122080607448,PAS,obs
1,CE10_chr4_47527780,-0.4948988459544183,0.9647522366937855,PAS,obs
1,CE10_chr4_47528316,0.038499981516975916,0.947932974511148,PAS,obs
1,CE10_chr4_47528382,-2.0111525078076706,3.0271694816787647,PAS,obs
1,CE10_chr4_47528921,-0.26697488440350586,0.9494849133796934,PAS,obs
1,CE10_chr4_47529299,-0.2794540081200027,0.9720770747124017,PAS,obs
1,CE10_chr4_47529890,0.07343499551349501,0.6331356318844824,PAS,obs
1,CE10_chr4_47529914,-0.05942249816400214,0.6451119929475906,PAS,obs
1,CE10_chr4_47529949,-0.0980365560811112,0.7179660692763655,PAS,obs
1,CE10_chr5_83495,-0.9107437732807634,0.7325755037093356,PAS,obs
1,CE10_chr5_43330852,0.051155694902056466,0.6429123964998191,PAS,obs
1,CE10_chr5_43332201,0.031782022130107064,0.6562457056650691,PAS,obs
1,CE10_chr5_43332256,-0.13042520444848085,0.6417498003001013,PAS,obs
1,CE10_chr5_43332291,-0.1568485545277819,0.6482270891729343,PAS,obs
1,CE10_chr5_43333658,-0.09998875328868148,0.6550958099616574,PAS,obs
1,CE10_chr5_43334139,-0.2609950392710828,0.6467125787330086,PAS,obs
1,CE10_chr5_43334658,0.2234957891411511,0.6565811768536469,PAS,obs
1,CE10_chr5_43335525,-0.46791302697056,0.6739698130170053,PAS,obs
1,CE10_chr5_43337163,0.10536505245105157,0.6446234563912028,PAS,obs
1,CE10_chr5_43337538,0.43943829125298817,0.7168420554865924,PAS,obs
1,CE10_chr6_7642955,0.183125829895611,0.6980399686865504,PAS,obs
1,CE10_chr6_7644775,0.10790300182884545,0.6628183201088683,PAS,obs
1,CE10_chr6_7647046,-0.6398991231489695,0.958929781076983,PAS,obs
1,CE10_chr6_7647449,-0.12098417652928331,0.7696017722176053,PAS,obs
1,CE10_chr6_7647994,0.2742951931255751,0.6737216729250156,PAS,obs
1,CE10_chr6_7647997,0.16562093921647544,0.8473924124079394,PAS,obs
1,CE10_chr6_52682981,0.1249438508208056,0.858866420928938,PAS,obs
1,CE10_chr6_52687204,-0.46621842247457,0.7320173612095588,PAS,obs
1,CE10_chr6_52687892,-0.6180514551049681,0.7335323863501214,PAS,obs
1,CE10_chr6_52688942,-0.25259556753556073,0.7010431317697257,PAS,obs
1,CE10_chr6_52689350,-0.513260534972056,0.8113808870883616,PAS,obs
1,CE10_chr6_52689717,-0.4564100905585148,0.6997208023233664,PAS,obs
1,CE10_chr6_55264286,0.6029913562853019,0.7484182837877752,PAS,obs
1,CE10_chr6_56880234,1.1747545993422948,2.1353553783308428,PAS,obs
1,CE10_chr6_56880282,0.43388259225760556,1.1978579507135132,PAS,obs
1,CE10_chr6_56881003,0.2292340083791943,1.2804261960348085,PAS,obs
1,CE10_chr6_56881246,0.5220555798377747,1.2300605394305912,PAS,obs
1,CE10_chr6_56882143,0.5220555798377747,1.2300605394305912,PAS,obs
1,CE10_chr6_56883413,0.2056827477548247,1.126197062403033,PAS,obs
1,CE10_chr6_56883446,0.2056827477548247,1.126197062403033,PAS,obs
1,CE10_chr7_4616741,1.5862237698356991,1.3471087967733484,PAS,obs
1,CE10_chr7_36569504,-39.76773803749243,51976.05889519956,PAS,obs
1,CE10_chr7_37239373,-1.5755986527381864e-9,41429.244869813374,PAS,obs
1,CE10_chr7_43031165,-7.146325330385532e-10,36783.76742679632,PAS,obs
1,CE10_chr8_18176200,-0.8281884309286831,0.7612247083120404,PAS,obs
1,CE10_chr8_18229212,-0.36845773488713374,0.7178993379075655,PAS,obs
1,CE10_chr8_18231055,-0.8031414839580144,0.7638574977465671,PAS,obs
1,CE10_chr8_18493489,-0.5451971104659813,0.6552603380650573,PAS,obs
1,CE10_chr8_18837165,-0.6799545470681984,0.6832521312616625,PAS,obs
1,CE10_chr8_18938069,-1.3762152408323598,0.8493787166813593,PAS,obs
1,CE10_chr8_18942814,-0.4974104516611493,0.7367472869073485,PAS,obs
1,CE10_chr8_18943342,-0.5095554086694151,0.7607810494879266,PAS,obs
1,CE10_chr8_18945288,-0.50807244625622106,0.7366544166892587,PAS,obs
1,CE10_chr8_18977703,0.0674429892885879,0.7936941252071411,PAS,obs
1,CE10_chr8_18977850,-0.7435975802475375,0.9622907353083947,PAS,obs
1,CE10_chr1_1722642,-0.8001297438885763,0.6767442591393349,EXT,obs
1,CE10_chr1_9760162,-1.5755986527381864e-9,41429.244869813374,EXT,obs
1,CE10_chr1_10420560,-1.5755986527381864e-9,41429.244869813374,EXT,obs
1,CE10_chr1_38623877,-1.5755986527381864e-9,41429.244869813374,EXT,obs
1,CE10_chr1_40315346,-1.5755986527381864e-9,41429.244869813374,EXT,obs
1,CE10_chr1_40641544,0.4847281934918939,0.7087323994305481,EXT,obs
1,CE10_chr2_18205046,-1.5285391679631115,1.772173223094752,EXT,obs
1,CE10_chr2_18318806,-0.1516005522602207,0.7065595111879237,EXT,obs
1,CE10_chr2_18322390,-0.2824416406332771,0.7074012175252602,EXT,obs
1,CE10_chr2_18323533,0.3870003165174591,0.7712466552349329,EXT,obs
1,CE10_chr2_18534760,-1.507515033481938,1.3076785908397706,EXT,obs
1,CE10_chr2_18536712,-0.6012605975854561,0.6569436827688263,EXT,obs
1,CE10_chr2_18537074,-42.870170069990166,51221.84506115274,EXT,obs
1,CE10_chr2_18539723,-1.6773351979044009,1.7837717145438574,EXT,obs
1,CE10_chr2_18541368,-0.1380714562229102,0.714292048536127,EXT,obs
1,CE10_chr2_18541798,-1.6773351979044009,1.7837717145438574,EXT,obs
1,CE10_chr2_18542068,-42.870170069990166,51221.84506115274,EXT,obs
1,CE10_chr2_18605040,-0.1667868554394494,0.8187349527486774,EXT,obs
1,CE10_chr2_18605773,-0.534195929501703,0.7168003423439595,EXT,obs
1,CE10_chr2_18606148,-1.5285391679631115,1.772173223094752,EXT,obs
1,CE10_chr2_18606200,-0.5401085968715418,0.7586935015068267,EXT,obs
1,CE10_chr2_18607250,-1.5285391679631115,1.772173223094752,EXT,obs
1,CE10_chr2_18607332,-1.5285391679631115,1.772173223094752,EXT,obs
1,CE10_chr2_18608119,-42.870170069990166,51221.84506115274,EXT,obs
1,CE10_chr2_18610313,-1.5285391679631115,1.772173223094752,EXT,obs
1,CE10_chr2_18610646,-1.5285391679631115,1.772173223094752,EXT,obs
1,CE10_chr2_18628569,-1.0692562815142088,1.1402888119984427,EXT,obs
1,CE10_chr2_18632869,-1.6773351979044009,1.7837717145438574,EXT,obs
1,CE10_chr2_18687403,-0.4176438150464843,0.7302848288282952,EXT,obs
1,CE10_chr2_18769194,-1.5285391679631115,1.772173223094752,EXT,obs
1,CE10_chr2_18963389,-1.5285391679631115,1.772173223094752,EXT,obs
1,CE10_chr2_18963507,-1.5285391679631115,1.772173223094752,EXT,obs
1,CE10_chr2_18963606,-1.177904407085051,0.7600097233834356,EXT,obs
1,CE10_chr3_9051058,-1.5755986527381864e-9,41429.244869813374,EXT,obs
1,CE10_chr3_9069413,-1.153025726773638,2.986911847398818,EXT,obs
1,CE10_chr3_9074033,-1.153025726773638,2.986911847398818,EXT,obs
1,CE10_chr3_9074298,-1.153025726773638,2.986911847398818,EXT,obs
1,CE10_chr3_9074698,-1.869017032005594,3.0077056842248493,EXT,obs
1,CE10_chr3_9076446,-1.153025726773638,2.986911847398818,EXT,obs
1,CE10_chr3_9077851,-1.153025726773638,2.986911847398818,EXT,obs
1,CE10_chr3_9078179,-1.5755986527381864e-9,41429.244869813374,EXT,obs
1,CE10_chr3_9084105,-1.153025726773638,2.986911847398818,EXT,obs
1,CE10_chr3_9084917,-1.153025726773638,2.986911847398818,EXT,obs
1,CE10_chr3_9085092,-1.869017032005594,3.0077056842248493,EXT,obs
1,CE10_chr3_13096437,-1.5755986527381864e-9,41429.244869813374,EXT,obs
1,CE10_chr4_9192054,-0.4628052951463735,0.8194588541720691,EXT,obs
1,CE10_chr4_9192728,-0.18135719818992127,0.7880395803175051,EXT,obs
1,CE10_chr4_9193464,-0.23644450278881765,0.90673665968274,EXT,obs
1,CE10_chr4_9194258,-0.30289733725231827,0.7508758112083078,EXT,obs
1,CE10_chr4_9195003,-0.37497448558357116,0.8538125611811179,EXT,obs
1,CE10_chr4_9195102,-0.5144824930541342,0.8831029523085799,EXT,obs
1,CE10_chr6_10805566,2.3902298198109966,3.093720941392055,EXT,obs
1,CE10_chr6_52688209,-0.4342713826787987,0.7585984376130028,EXT,obs
1,CE10_chr6_56409031,-0.09190527436621984,0.9671255569664658,EXT,obs
