Site,snp_ID,Slope,SE,ENV,Type
1,CE10_chr3_34946478,0.00667940157148876,25587.68602558613,MAP,obs
1,CE10_chr3_43609876,24.072959971941934,51189.70948892406,MAP,obs
1,CE10_chr3_49430352,0.17888942601520053,0.2150213502040862,MAP,obs
1,CE10_chr4_4248913,-0.09790018980106455,0.16498016591833956,MAP,obs
1,CE10_chr4_7333178,0.005090868981036889,25137.533688556803,MAP,obs
1,CE10_chr4_24470715,0.15430886592123447,29683.18570918226,MAP,obs
1,CE10_chr4_29957256,-0.3325391970458968,0.780380459601195,MAP,obs
1,CE10_chr4_37286264,0.23590160356124068,0.20952096929160957,MAP,obs
1,CE10_chr5_11180046,0.47954415646610604,0.2673888971247661,MAP,obs
1,CE10_chr5_45891576,0.09827889501477352,0.2068562635337618,MAP,obs
1,CE10_chr5_47349886,NA,NA,MAP,obs
1,CE10_chr6_1663400,0.4157398675866404,0.42438885419436634,MAP,obs
1,CE10_chr6_2638799,0.16986331643959054,0.17019501613595373,MAP,obs
1,CE10_chr6_2959667,0.011702005796964152,0.3850258646654948,MAP,obs
1,CE10_chr6_5667682,0.41395799977480385,0.33668785706577536,MAP,obs
1,CE10_chr6_53400520,-0.4127668977488001,0.22745773920629814,MAP,obs
1,CE10_chr6_54471378,0.46325387804930046,0.19778527655819425,MAP,obs
1,CE10_chr6_54471431,0.30061112142866975,0.18931783211054234,MAP,obs
1,CE10_chr6_54473473,0.062230175074477194,0.2223438522004077,MAP,obs
1,CE10_chr6_54473683,0.11192708199435467,0.22363746547453348,MAP,obs
1,CE10_chr6_54473729,0.19806169211752966,0.21857253061839813,MAP,obs
1,CE10_chr6_54476287,0.5191037811166939,0.468295736637267,MAP,obs
1,CE10_chr6_54477127,0.1027466702109195,0.17085939648770088,MAP,obs
1,CE10_chr6_56542670,0.03974723163997073,0.27403286311940567,MAP,obs
1,CE10_chr6_58952579,0.023705583917304027,0.38230715686996347,MAP,obs
1,CE10_chr7_982905,0.2591078620596607,0.2558991346033468,MAP,obs
1,CE10_chr7_2535310,23.661809044143773,53805.18584242101,MAP,obs
1,CE10_chr7_2535959,22.823135534639885,56727.48725166194,MAP,obs
1,CE10_chr7_2536471,23.78885915510671,53081.091569569835,MAP,obs
1,CE10_chr7_9883449,0.2610922575024627,0.17964751613961422,MAP,obs
1,CE10_chr7_15769730,0.7473778956367567,0.4754363554310229,MAP,obs
1,CE10_chr7_30609338,0.40903592287414364,0.34106951374385147,MAP,obs
1,CE10_chr7_30652811,0.40903592287414364,0.34106951374385147,MAP,obs
1,CE10_chr7_39808984,1.5207696270580209,0.906553172388917,MAP,obs
1,CE10_chr7_41247518,-0.0260815063091523,0.1991645978555548,MAP,obs
1,CE10_chr7_41247693,0.09141996548219378,0.21084590741538867,MAP,obs
1,CE10_chr7_41247812,0.09498270273583774,0.19219043814904352,MAP,obs
1,CE10_chr7_41247828,0.2623400362582397,0.20505002674771625,MAP,obs
1,CE10_chr7_41248031,0.12486188070899396,0.2032028135498531,MAP,obs
1,CE10_chr7_41248301,0.05325383680582184,0.1994325352570151,MAP,obs
1,CE10_chr7_41248417,0.4144637814784352,0.2139363177487478,MAP,obs
1,CE10_chr7_41251230,-0.03418060795432993,0.15964819308869385,MAP,obs
1,CE10_chr7_41251302,-0.0073309528400910965,0.15703370136686945,MAP,obs
1,CE10_chr7_41251950,-0.1126902890305504,0.16856820683448823,MAP,obs
1,CE10_chr7_41251977,-0.15355812365237673,0.17206501010578376,MAP,obs
1,CE10_chr7_41252172,-0.07678178730837135,0.16570604307853812,MAP,obs
1,CE10_chr7_41253054,-0.3653437989278936,0.16667659287212983,MAP,obs
1,CE10_chr7_41253107,-0.2368073640994721,0.1623269123503747,MAP,obs
1,CE10_chr7_41253384,-0.22744293661028497,0.16748818780168784,MAP,obs
1,CE10_chr7_41253864,-0.05851885664009921,0.1711906813433094,MAP,obs
1,CE10_chr7_41253902,-2.626469375970698e-15,0.16491584089153716,MAP,obs
1,CE10_chr7_41253948,-0.03715600371215486,0.16329493709850965,MAP,obs
1,CE10_chr7_41254051,-0.07818607678592948,0.16811512165818288,MAP,obs
1,CE10_chr7_41265016,-0.1853508080610324,0.17755366236485962,MAP,obs
1,CE10_chr7_41265797,-0.18723859982173133,0.18760101067904966,MAP,obs
1,CE10_chr7_41265985,-0.09738270785344909,0.16040209504632458,MAP,obs
1,CE10_chr7_41266351,-0.27650976861786764,0.16746126817268844,MAP,obs
1,CE10_chr7_41266369,-0.22744293661031398,0.16748818887681038,MAP,obs
1,CE10_chr7_41266405,-0.3799543251421919,0.18351791591964176,MAP,obs
1,CE10_chr7_41267041,-0.09521317566713886,0.16709068142336655,MAP,obs
1,CE10_chr7_41267688,-0.18805056800311762,0.17184321648410364,MAP,obs
1,CE10_chr7_41267709,-0.2072808482250293,0.1721701835103067,MAP,obs
1,CE10_chr7_41267789,-0.14466993487691243,0.16492160282352294,MAP,obs
1,CE10_chr7_41271416,-0.11411234446876879,0.16232699369303616,MAP,obs
1,CE10_chr8_355269,0.10749235053938906,0.34705905906438356,MAP,obs
1,CE10_chr8_1059020,-0.4628793518645119,0.5566492065191959,MAP,obs
1,CE10_chr8_2514047,-0.14382250028715457,0.2822850535431945,MAP,obs
1,CE10_chr8_10079268,-0.017168578835644606,0.17823991183433643,MAP,obs
1,CE10_chr8_40341188,0.2720437938917741,0.3195192421541927,MAP,obs
1,CE10_chr8_47952724,0.00667940157148876,25587.68602558613,MAP,obs
1,CE10_chr1_2508598,0.005151416039249265,0.16500648164073267,PAS,obs
1,CE10_chr1_3437991,0.00667940157148876,25587.68602558613,PAS,obs
1,CE10_chr1_3438331,0.00667940157148876,25587.68602558613,PAS,obs
1,CE10_chr2_3414129,0.013635583153681548,0.19701438398944107,PAS,obs
1,CE10_chr2_9622868,-0.06223017507455978,0.22234385509544055,PAS,obs
1,CE10_chr2_15169455,0.00667940157148876,25587.68602558613,PAS,obs
1,CE10_chr2_19138768,0.00667940157148876,25587.68602558613,PAS,obs
1,CE10_chr2_42519561,-22.2895736560383,57853.40956135139,PAS,obs
1,CE10_chr2_44534506,-23.39285464222908,55081.66845451615,PAS,obs
1,CE10_chr2_51313516,0.15343268583142397,0.1976946345332224,PAS,obs
1,CE10_chr2_51809393,0.38758983361052224,0.23465823644704706,PAS,obs
1,CE10_chr3_4175533,-0.6702559954321531,0.2443565265093588,PAS,obs
1,CE10_chr3_4176104,-0.5576114717170191,0.2124838726038372,PAS,obs
1,CE10_chr3_45067697,0.00667940157148876,25587.68602558613,PAS,obs
1,CE10_chr4_9346880,20.26362475661914,35745.315609468074,PAS,obs
1,CE10_chr4_12867448,0.36222082368302233,0.2747508043144903,PAS,obs
1,CE10_chr4_14590288,-0.07335721352084673,0.17073276465769574,PAS,obs
1,CE10_chr4_47524457,0.15081665630496707,0.21625602895801105,PAS,obs
1,CE10_chr4_47525002,0.02599645769719567,0.15136388942052234,PAS,obs
1,CE10_chr4_47525958,0.06705295178234336,0.21513757956903368,PAS,obs
1,CE10_chr4_47526264,-0.12058183357063351,0.15468520797572216,PAS,obs
1,CE10_chr4_47526514,-0.2430175005406524,0.18205205638159205,PAS,obs
1,CE10_chr4_47526563,-0.4482906369319177,0.1910186264179664,PAS,obs
1,CE10_chr4_47526634,-0.1452285278530932,0.15417720398642332,PAS,obs
1,CE10_chr4_47526697,-0.47786716165671655,0.16915975768973796,PAS,obs
1,CE10_chr4_47527780,-0.23265247689344193,0.22749734575988093,PAS,obs
1,CE10_chr4_47528316,0.012943155800241437,0.22179117193902506,PAS,obs
1,CE10_chr4_47528382,-0.9189243358975818,0.8153870611658738,PAS,obs
1,CE10_chr4_47528921,-0.13233174637989192,0.22196862388888972,PAS,obs
1,CE10_chr4_47529299,-0.13571107773534732,0.22451727021157825,PAS,obs
1,CE10_chr4_47529949,-0.013728918546509792,0.1702563102265647,PAS,obs
1,CE10_chr5_83495,-0.3929539683567542,0.1724927496549867,PAS,obs
1,CE10_chr5_43330852,0.023571407719125866,0.15354435986084425,PAS,obs
1,CE10_chr5_43332201,0.04342377952066132,0.15856400462589237,PAS,obs
1,CE10_chr5_43332256,-0.019867127000930837,0.1512698691758158,PAS,obs
1,CE10_chr5_43332291,-0.04227308458923843,0.15266396954557906,PAS,obs
1,CE10_chr5_43333658,-0.03186134891309157,0.15840325296373514,PAS,obs
1,CE10_chr5_43334139,-0.11205139607336224,0.15270169376368564,PAS,obs
1,CE10_chr5_43334658,0.1574226274501397,0.16697795026704082,PAS,obs
1,CE10_chr5_43335525,-0.2134196840646482,0.16310913228708496,PAS,obs
1,CE10_chr5_43337163,0.057879414556854726,0.16442894419451115,PAS,obs
1,CE10_chr5_43337538,0.25542072304776414,0.1826868187370792,PAS,obs
1,CE10_chr6_7642955,0.13291387474537034,0.17216185734417047,PAS,obs
1,CE10_chr6_7644775,0.06125454045628827,0.16259112422398125,PAS,obs
1,CE10_chr6_7647449,-0.05344635196863131,0.18418757317836087,PAS,obs
1,CE10_chr6_7647994,0.13776394387736324,0.16703987935708461,PAS,obs
1,CE10_chr6_7647997,0.12669568892337854,0.2072342024833577,PAS,obs
1,CE10_chr6_52682981,0.013347643968522808,0.20560625895204868,PAS,obs
1,CE10_chr6_52687204,-0.24402960741513924,0.18112251009142324,PAS,obs
1,CE10_chr6_52687892,-0.3030096400772183,0.17578922776132005,PAS,obs
1,CE10_chr6_52688942,-0.14925659046870474,0.16720805252703713,PAS,obs
1,CE10_chr6_52689350,-0.2660578344590891,0.19795697427299214,PAS,obs
1,CE10_chr6_52689717,-0.2452038426831211,0.16822133647945992,PAS,obs
1,CE10_chr6_55264286,-0.31173300203546894,0.2028082291401161,PAS,obs
1,CE10_chr6_56880282,0.2091722963787406,0.29683086855274166,PAS,obs
1,CE10_chr6_56881003,0.10403167178783222,0.30486951229139514,PAS,obs
1,CE10_chr6_56881246,0.2516334772881832,0.2911037342797977,PAS,obs
1,CE10_chr6_56882143,0.2516334772881832,0.2911037342797977,PAS,obs
1,CE10_chr6_56883413,0.0782623280922055,0.25731636092400295,PAS,obs
1,CE10_chr6_56883446,0.0782623280922055,0.25731636092400295,PAS,obs
1,CE10_chr7_4616741,0.6187811445918596,0.28589268961066505,PAS,obs
1,CE10_chr7_37239373,0.00667940157148876,25587.68602558613,PAS,obs
1,CE10_chr8_18229212,-0.2220504567473731,0.17390496029195798,PAS,obs
1,CE10_chr8_18231055,-0.4502553537951412,0.18274156119218515,PAS,obs
1,CE10_chr8_18938069,-0.7745643069992916,0.2344937942423887,PAS,obs
1,CE10_chr8_18942814,-0.2917193333761585,0.1796360078819067,PAS,obs
1,CE10_chr8_18943342,-0.2936400975134956,0.18134271548623682,PAS,obs
1,CE10_chr1_9760162,0.028832878302253433,25931.974214770526,EXT,obs
1,CE10_chr1_10420560,0.00667940157148876,25587.68602558613,EXT,obs
1,CE10_chr1_38623877,-0.028874802577517476,25259.534773091324,EXT,obs
1,CE10_chr1_40315346,-0.04955291525761192,24463.025936488317,EXT,obs
1,CE10_chr1_40641544,0.1393244938977257,0.3755832090105197,EXT,obs
1,CE10_chr2_18318806,-0.0662497413848182,0.16567231575963934,EXT,obs
1,CE10_chr2_18322390,-0.10204538192150656,0.18125249502686094,EXT,obs
1,CE10_chr2_18323533,0.16281035003871372,0.183732440041085,EXT,obs
1,CE10_chr2_18536712,-0.27578523204549643,0.155009166139003,EXT,obs
1,CE10_chr2_18541368,-0.040699345629566584,0.1677869927104681,EXT,obs
1,CE10_chr2_18605773,-0.2568886875289064,0.19224558587631013,EXT,obs
1,CE10_chr2_18606200,-0.27700945803906424,0.175883754502263,EXT,obs
1,CE10_chr2_18687403,-0.18916461040997695,0.175268669304933,EXT,obs
1,CE10_chr2_18963606,-0.7170430552372454,0.3999346569443515,EXT,obs
1,CE10_chr3_9051058,-0.008414970746026778,25328.34411986992,EXT,obs
1,CE10_chr3_9069413,-0.47253174014317006,0.7830739254912855,EXT,obs
1,CE10_chr3_9074033,-0.5065556973824784,0.7931486958068135,EXT,obs
1,CE10_chr3_9074298,-0.45655336247538525,0.7817345693181466,EXT,obs
1,CE10_chr3_9074698,-0.9028212490985904,0.7878585287923318,EXT,obs
1,CE10_chr3_9076446,-0.47253174014317006,0.7830739254912855,EXT,obs
1,CE10_chr3_9077851,-0.47253174014317006,0.7830739254912855,EXT,obs
1,CE10_chr3_9078179,0.00667940157148876,25587.68602558613,EXT,obs
1,CE10_chr3_9084105,-0.47253174014317006,0.7830739254912855,EXT,obs
1,CE10_chr3_9084917,-0.47253174014317006,0.7830739254912855,EXT,obs
1,CE10_chr3_9085092,-0.9028212490985904,0.7878585287923318,EXT,obs
1,CE10_chr3_13096437,0.05356190700141157,26321.303424005415,EXT,obs
1,CE10_chr4_9192054,-0.2057675021456923,0.20192938528840354,EXT,obs
1,CE10_chr4_9192728,-0.08768137615810039,0.19132029927250002,EXT,obs
1,CE10_chr4_9193464,-0.07785997203139959,0.21391728707988616,EXT,obs
1,CE10_chr4_9194258,-0.14702054303621762,0.1815812461791485,EXT,obs
1,CE10_chr4_9195003,-0.19855820234346103,0.2021415853881825,EXT,obs
1,CE10_chr4_9195102,-0.22912849955465947,0.20564502645375407,EXT,obs
1,CE10_chr6_10805566,1.1800366789876477,0.8211948717749237,EXT,obs
1,CE10_chr6_52688209,-0.2016549936969621,0.18626462995493295,EXT,obs
1,CE10_chr6_56409031,-0.06223017508760387,0.22234299966525678,EXT,obs
1,CE10_chr7_560265,0.42361471725534666,0.1777950924922253,EXT,obs
1,CE10_chr7_4500398,0.00667940157148876,25587.68602558613,EXT,obs
1,CE10_chr7_10591619,-0.19085485639516883,0.1561027215774759,EXT,obs
1,CE10_chr7_23731913,0.00667940157148876,25587.68602558613,EXT,obs
1,CE10_chr7_30566053,0.2761390451425376,0.35642255680041224,EXT,obs
1,CE10_chr8_4036149,0.26705794988101617,0.2324576598907308,EXT,obs
1,CE10_chr8_5424868,0.3975139812530438,0.31084701779535256,EXT,obs
1,CE10_chr8_6814984,0.16586640053948712,0.19264047273616206,EXT,obs
1,CE10_chr8_6815151,0.19424813001052152,0.19261670225866676,EXT,obs
1,CE10_chr8_10427481,23.39285546309603,55081.69107317776,EXT,obs
1,CE10_chr2_10113152,0.5422590044044511,0.3391150755260585,CMD,obs
1,CE10_chr2_39783336,0.05165208464181008,0.20151292592672118,CMD,obs
1,CE10_chr2_43752441,0.00667940157148876,25587.68602558613,CMD,obs
1,CE10_chr2_45380537,0.7118840975025149,0.46133796908004565,CMD,obs
1,CE10_chr3_14480566,0.1773430130380005,0.16799555169935687,CMD,obs
1,CE10_chr3_42841832,0.39438403028510244,0.40802085017500245,CMD,obs
1,CE10_chr5_5845675,0.00667940157148876,25587.68602558613,CMD,obs
1,CE10_chr5_41935919,23.405471392242976,55430.285024621306,CMD,obs
1,CE10_chr6_53301571,0.00667940157148876,25587.68602558613,CMD,obs
1,CE10_chr6_54174875,-0.08219187922827188,0.19655973595276005,CMD,obs
1,CE10_chr6_55633735,-0.47253174014317006,0.7830739254912855,CMD,obs
1,CE10_chr6_55651116,0.16237541189013247,0.22570813753723062,CMD,obs
1,CE10_chr6_55652433,0.00667940157148876,25587.68602558613,CMD,obs
1,CE10_chr6_55652476,-0.010483332207048656,25106.345475249935,CMD,obs
1,CE10_chr6_55652579,-0.013514938648006312,25907.30097622896,CMD,obs
1,CE10_chr6_55654760,0.0333486294961178,26645.918602449947,CMD,obs
1,CE10_chr6_55655479,0.04250214722655114,25743.331862416602,CMD,obs
1,CE10_chr6_55655983,0.00667940157148876,25587.68602558613,CMD,obs
1,CE10_chr6_55656562,0.00667940157148876,25587.68602558613,CMD,obs
1,CE10_chr6_56396749,0.29289452042796305,0.245800255179483,CMD,obs
1,CE10_chr6_56480746,0.1393064972814688,0.23477563799605136,CMD,obs
1,CE10_chr6_56503965,0.4448648382358124,0.17092858779789727,CMD,obs
1,CE10_chr6_58348706,-21.3802761715985,58055.90606196707,CMD,obs
1,CE10_chr6_60334605,0.2247258122313164,0.35457747160450725,CMD,obs
1,CE10_chr7_2406420,0.011702005796964152,0.3850258646654948,CMD,obs
1,CE10_chr7_2412352,-0.11310497694238807,0.18951495959208714,CMD,obs
1,CE10_chr7_2412785,-0.13534520853462867,0.21378059957606152,CMD,obs
1,CE10_chr7_2684373,23.784440869608414,52964.19866668678,CMD,obs
1,CE10_chr7_39209611,23.39285546309603,55081.69107317776,CMD,obs
1,CE10_chr8_1673324,-0.7411333288084636,0.25057519870669404,CMD,obs
1,CE10_chr8_1695953,21.919963138483446,42732.40913190693,CMD,obs
1,CE10_chr1_10287740,-0.06836116831170384,0.15116496970338797,Tave_wt,obs
1,CE10_chr1_31353575,0.020189878562971816,25389.944668325577,Tave_wt,obs
1,CE10_chr2_39291894,0.04250214722655114,25743.331862416602,Tave_wt,obs
1,CE10_chr2_53400478,-0.7032452025543011,0.556346336431757,Tave_wt,obs
1,CE10_chr4_40297522,22.70620341443551,56961.40735899042,Tave_wt,obs
1,CE10_chr5_4523045,-0.3607460106618674,0.21280067237961384,Tave_wt,obs
1,CE10_chr5_4529685,-0.4400083223304018,0.20050437477988067,Tave_wt,obs
1,CE10_chr5_6617039,-0.6406491199257489,0.2995900733515429,Tave_wt,obs
1,CE10_chr6_60677520,0.5048744089628765,0.7991676489039862,Tave_wt,obs
1,CE10_chr7_8719138,-0.7523580223886688,0.5699113798294128,Tave_wt,obs
1,CE10_chr8_47310986,22.70620341443551,56961.40735899042,Tave_wt,obs
1,CE10_chr2_18960949,-0.1304453798772791,0.1718017901856709,Tave_sm,obs
1,CE10_chr2_18961314,-0.19004210804392155,0.1735555457325763,Tave_sm,obs
1,CE10_chr3_28931309,0.00667940157148876,25587.68602558613,Tave_sm,obs
1,CE10_chr3_43102264,0.6165980331205023,0.361562502489262,Tave_sm,obs
1,CE10_chr4_43732031,22.70620341443551,56961.40735899042,Tave_sm,obs
1,CE10_chr5_3851138,-22.706205684619437,56961.47202790615,Tave_sm,obs
1,CE10_chr6_10145222,-0.5588697334758654,0.4766414924700872,Tave_sm,obs
1,CE10_chr6_56504004,0.45310099708491464,0.172862336829167,Tave_sm,obs
1,CE10_chr7_30907068,0.19806169221773481,0.2185739371661626,Tave_sm,obs
1,CE10_chr7_30912263,0.17513639366447512,0.2207858614999372,Tave_sm,obs
1,CE10_chr8_1037756,11.790834812889665,20021.044134650536,Tave_sm,obs
1,CE10_chr8_47309276,0.27285444065011644,0.2778912809558237,Tave_sm,obs
1,CE10_chr2_9466627,0.1383048383669205,0.1604989866856266,PPT_wt,obs
1,CE10_chr2_9467112,-9.260226007303308e-4,0.16387598242185628,PPT_wt,obs
1,CE10_chr2_9473328,21.1977674373809,38446.5342131815,PPT_wt,obs
1,CE10_chr2_15872273,0.00667940157148876,25587.68602558613,PPT_wt,obs
1,CE10_chr2_18601651,24.116745321885077,52323.610009456665,PPT_wt,obs
1,CE10_chr2_18628569,0.6934123126834797,0.40856844969619854,PPT_wt,obs
1,CE10_chr2_18632934,0.8719322947193517,0.48488347868211257,PPT_wt,obs
1,CE10_chr2_18633388,0.8817587537296966,0.4815236145940995,PPT_wt,obs
1,CE10_chr2_18686936,0.8817587537296966,0.4815236145940995,PPT_wt,obs
1,CE10_chr2_18969356,0.7334420984421562,0.42025682020733696,PPT_wt,obs
1,CE10_chr2_18974047,0.8098931445092292,0.4525249276879758,PPT_wt,obs
1,CE10_chr2_31567664,0.00667940157148876,25587.68602558613,PPT_wt,obs
1,CE10_chr2_47098514,0.23794609822950952,0.4901081852676439,PPT_wt,obs
1,CE10_chr3_8204970,0.23794609822950952,0.4901081852676439,PPT_wt,obs
1,CE10_chr3_10780712,-0.013514938648006312,25907.30097622896,PPT_wt,obs
1,CE10_chr3_16033624,0.00667940157148876,25587.68602558613,PPT_wt,obs
1,CE10_chr3_19111957,22.53301125360929,58057.64943789766,PPT_wt,obs
1,CE10_chr3_29841144,0.00667940157148876,25587.68602558613,PPT_wt,obs
1,CE10_chr6_49504946,0.25564528880022314,0.2921714215612393,PPT_wt,obs
1,CE10_chr7_31217967,-0.5864994477179238,0.34371357037047773,PPT_wt,obs
1,CE10_chr7_40352832,-0.5596031182319552,0.692470124337841,PPT_wt,obs
1,CE10_chr7_41246261,0.33212918683704673,0.19585344461804452,PPT_wt,obs
1,CE10_chr7_41265875,1.463210110125197e-15,0.17029664402767225,PPT_wt,obs
1,CE10_chr7_41266603,-0.0105112932720134,0.1631889320723619,PPT_wt,obs
1,CE10_chr7_41267876,-0.2077465043369302,0.16691748144616933,PPT_wt,obs
1,CE10_chr7_45545835,-0.4256470148569679,0.2369832820668159,PPT_wt,obs
1,CE10_chr1_4222049,-0.013514938648006312,25907.30097622896,PPT_sm,obs
1,CE10_chr1_4354290,0.050037025557894174,0.15828955840728837,PPT_sm,obs
1,CE10_chr1_4355200,-0.22862243167173416,0.1552573153785242,PPT_sm,obs
1,CE10_chr1_4356697,-0.0973905575258257,0.1524487373414976,PPT_sm,obs
1,CE10_chr1_4357203,-0.12703335674057134,0.1588321074835615,PPT_sm,obs
1,CE10_chr1_10358842,0.7177828229342742,0.47117237708011417,PPT_sm,obs
1,CE10_chr1_31404700,0.3107057195540013,0.16086640673042746,PPT_sm,obs
1,CE10_chr1_38806089,-0.34873515891705736,0.597534958880607,PPT_sm,obs
1,CE10_chr1_38807405,-0.47253174014317006,0.7830739254912855,PPT_sm,obs
